2025-04-04 16:26:54,105 - INFO - Step: 7100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:26:55,775 - INFO - Step: 7200, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:26:57,438 - INFO - Step: 7300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:26:59,110 - INFO - Step: 7400, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:00,780 - INFO - Step: 7500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:02,458 - INFO - Step: 7600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:04,132 - INFO - Step: 7700, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:05,811 - INFO - Step: 7800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:07,483 - INFO - Step: 7900, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:09,159 - INFO - Step: 8000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:09,161 - INFO - No complete episodes at timestep 8000
2025-04-04 16:27:11,120 - INFO - Step: 8100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:13,074 - INFO - Step: 8200, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:14,748 - INFO - Step: 8300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:16,420 - INFO - Step: 8400, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:18,097 - INFO - Step: 8500, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:19,769 - INFO - Step: 8600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:21,444 - INFO - Step: 8700, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:23,117 - INFO - Step: 8800, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:24,781 - INFO - Step: 8900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:26,448 - INFO - Step: 9000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:26,449 - INFO - No complete episodes at timestep 9000
2025-04-04 16:27:28,429 - INFO - Step: 9100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:30,108 - INFO - Step: 9200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:31,782 - INFO - Step: 9300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:33,459 - INFO - Step: 9400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:35,131 - INFO - Step: 9500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:36,815 - INFO - Step: 9600, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:38,499 - INFO - Step: 9700, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:40,182 - INFO - Step: 9800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:41,859 - INFO - Step: 9900, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:43,541 - INFO - Step: 10000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:43,542 - INFO - No complete episodes at timestep 10000
2025-04-04 16:27:45,588 - INFO - Step: 10100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:47,249 - INFO - Step: 10200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:49,184 - INFO - Step: 10300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:27:50,852 - INFO - Step: 10400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:52,518 - INFO - Step: 10500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:54,181 - INFO - Step: 10600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:55,849 - INFO - Step: 10700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:57,534 - INFO - Step: 10800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:27:59,203 - INFO - Step: 10900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:00,875 - INFO - Step: 11000, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:00,876 - INFO - No complete episodes at timestep 11000
2025-04-04 16:28:02,907 - INFO - Step: 11100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:04,576 - INFO - Step: 11200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:06,248 - INFO - Step: 11300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:07,912 - INFO - Step: 11400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:09,606 - INFO - Step: 11500, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:11,279 - INFO - Step: 11600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:12,962 - INFO - Step: 11700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:14,628 - INFO - Step: 11800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:16,299 - INFO - Step: 11900, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:17,970 - INFO - Step: 12000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:17,972 - INFO - No complete episodes at timestep 12000
2025-04-04 16:28:20,021 - INFO - Step: 12100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:21,694 - INFO - Step: 12200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:23,643 - INFO - Step: 12300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:25,318 - INFO - Step: 12400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:26,989 - INFO - Step: 12500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:28,664 - INFO - Step: 12600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:30,350 - INFO - Step: 12700, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:32,025 - INFO - Step: 12800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:33,691 - INFO - Step: 12900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:35,371 - INFO - Step: 13000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:35,372 - INFO - No complete episodes at timestep 13000
2025-04-04 16:28:37,446 - INFO - Step: 13100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:39,128 - INFO - Step: 13200, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:40,810 - INFO - Step: 13300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:42,481 - INFO - Step: 13400, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:44,169 - INFO - Step: 13500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:45,870 - INFO - Step: 13600, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:47,558 - INFO - Step: 13700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:49,245 - INFO - Step: 13800, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:50,929 - INFO - Step: 13900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:52,615 - INFO - Step: 14000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:52,616 - INFO - No complete episodes at timestep 14000
2025-04-04 16:28:54,723 - INFO - Step: 14100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:28:56,414 - INFO - Step: 14200, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:28:58,102 - INFO - Step: 14300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:00,064 - INFO - Step: 14400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:01,760 - INFO - Step: 14500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:03,448 - INFO - Step: 14600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:05,136 - INFO - Step: 14700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:06,827 - INFO - Step: 14800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:08,520 - INFO - Step: 14900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:10,198 - INFO - Step: 15000, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:29:10,200 - INFO - No complete episodes at timestep 15000
2025-04-04 16:29:12,298 - INFO - Step: 15100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:13,979 - INFO - Step: 15200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:15,660 - INFO - Step: 15300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:17,351 - INFO - Step: 15400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:19,038 - INFO - Step: 15500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:20,726 - INFO - Step: 15600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:22,409 - INFO - Step: 15700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:24,097 - INFO - Step: 15800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:25,956 - INFO - Step: 15900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:27,668 - INFO - Step: 16000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:27,669 - INFO - No complete episodes at timestep 16000
2025-04-04 16:29:29,803 - INFO - Step: 16100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:31,522 - INFO - Step: 16200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:33,224 - INFO - Step: 16300, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:29:35,200 - INFO - Step: 16400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:36,895 - INFO - Step: 16500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:38,593 - INFO - Step: 16600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:40,294 - INFO - Step: 16700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:42,003 - INFO - Step: 16800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:43,702 - INFO - Step: 16900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:45,425 - INFO - Step: 17000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:45,427 - INFO - No complete episodes at timestep 17000
2025-04-04 16:29:47,530 - INFO - Step: 17100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:49,217 - INFO - Step: 17200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:50,904 - INFO - Step: 17300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:52,597 - INFO - Step: 17400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:54,287 - INFO - Step: 17500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:55,978 - INFO - Step: 17600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:57,680 - INFO - Step: 17700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:29:59,373 - INFO - Step: 17800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:01,064 - INFO - Step: 17900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:02,755 - INFO - Step: 18000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:02,757 - INFO - No complete episodes at timestep 18000
2025-04-04 16:30:04,831 - INFO - Step: 18100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:06,529 - INFO - Step: 18200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:08,229 - INFO - Step: 18300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:09,953 - INFO - Step: 18400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:11,940 - INFO - Step: 18500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:13,631 - INFO - Step: 18600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:15,325 - INFO - Step: 18700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:17,026 - INFO - Step: 18800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:18,726 - INFO - Step: 18900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:20,422 - INFO - Step: 19000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:20,423 - INFO - No complete episodes at timestep 19000
2025-04-04 16:30:22,497 - INFO - Step: 19100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:24,201 - INFO - Step: 19200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:25,915 - INFO - Step: 19300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:27,618 - INFO - Step: 19400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:29,323 - INFO - Step: 19500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:31,036 - INFO - Step: 19600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:32,755 - INFO - Step: 19700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:34,468 - INFO - Step: 19800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:36,183 - INFO - Step: 19900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:37,894 - INFO - Step: 20000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:37,895 - INFO - No complete episodes at timestep 20000
2025-04-04 16:30:40,020 - INFO - Step: 20100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:41,721 - INFO - Step: 20200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:43,433 - INFO - Step: 20300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:45,162 - INFO - Step: 20400, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:30:47,153 - INFO - Step: 20500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:48,869 - INFO - Step: 20600, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:50,609 - INFO - Step: 20700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:52,322 - INFO - Step: 20800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:54,038 - INFO - Step: 20900, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:55,755 - INFO - Step: 21000, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:55,757 - INFO - No complete episodes at timestep 21000
2025-04-04 16:30:57,846 - INFO - Step: 21100, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:30:59,563 - INFO - Step: 21200, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:31:01,279 - INFO - Step: 21300, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:31:02,997 - INFO - Step: 21400, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:31:04,728 - INFO - Step: 21500, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:31:06,472 - INFO - Step: 21600, Return: 0.0000, Equity: 1.2088, Turnover: 2.0000
2025-04-04 16:31:08,207 - INFO - Step: 21700, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
2025-04-04 16:31:09,923 - INFO - Step: 21800, Return: 0.0000, Equity: 1.2088, Turnover: 0.0000
